date,campaign_id,campaign_name,impressions,clicks,cost_usd
2025-12-31,104,Retargeting - Display,226805,11588,1674.79
2026-01-01,104,Retargeting - Display,70813,3425,650.33
2026-01-02,104,Retargeting - Display,80285,4157,641.32
2026-01-03,104,Retargeting - Display,78675,2417,981.9
2026-01-04,104,Retargeting - Display,55595,2303,561.66
2026-01-05,104,Retargeting - Display,66646,1816,773.96
2026-01-06,104,Retargeting - Display,76435,3820,596.92
2026-01-07,104,Retargeting - Display,95737,2202,734.15
2026-01-08,104,Retargeting - Display,58991,2992,721.29
2026-01-09,104,Retargeting - Display,94743,3525,724.08
2026-01-10,104,Retargeting - Display,81891,4868,615.56
2026-01-11,104,Retargeting - Display,123456,6001,937.53
2026-01-12,104,Retargeting - Display,63949,1286,551.0
2026-01-13,104,Retargeting - Display,107797,3197,823.66
2026-01-14,104,Retargeting - Display,86991,2964,710.04
2026-01-15,104,Retargeting - Display,109670,3890,781.79
2026-01-16,104,Retargeting - Display,83762,3876,779.63
2026-01-17,104,Retargeting - Display,72492,4171,539.88
2026-01-18,104,Retargeting - Display,58861,2673,636.07
2026-01-19,104,Retargeting - Display,63537,3393,677.88
2026-01-20,104,Retargeting - Display,82478,3498,871.68
2026-01-21,104,Retargeting - Display,62335,1491,541.23
2026-01-22,104,Retargeting - Display,45297,2586,545.54
2026-01-23,104,Retargeting - Display,105722,4749,875.92
2026-01-24,104,Retargeting - Display,61516,2582,726.3
2026-01-25,104,Retargeting - Display,73097,2023,587.07
2026-01-26,104,Retargeting - Display,78917,3221,983.37
2026-01-27,104,Retargeting - Display,118049,5300,923.71
2026-01-28,104,Retargeting - Display,116099,4886,866.12
2026-01-29,104,Retargeting - Display,79668,2835,685.63
2026-01-30,104,Retargeting - Display,57794,1169,657.73
2026-01-31,104,Retargeting - Display,118147,6636,856.56
2026-02-01,104,Retargeting - Display,125014,2781,927.42
2026-02-02,104,Retargeting - Display,81535,1714,800.81
2026-02-03,104,Retargeting - Display,77027,4547,734.65
2026-02-04,104,Retargeting - Display,81857,2268,724.13
2026-02-05,104,Retargeting - Display,54720,1246,670.31
2026-02-06,104,Retargeting - Display,80334,4118,940.07
2026-02-07,104,Retargeting - Display,87017,2758,808.58
2026-02-08,104,Retargeting - Display,121127,4060,947.26
2026-02-09,104,Retargeting - Display,86246,4643,766.54
2026-02-10,104,Retargeting - Display,89047,3147,838.03
2026-02-11,104,Retargeting - Display,85741,4684,898.12
2026-02-12,104,Retargeting - Display,62032,1696,574.69
2026-02-13,104,Retargeting - Display,83657,2561,789.78
2026-02-14,104,Retargeting - Display,81727,3695,
2026-02-15,104,Retargeting - Display,54816,2303,548.01
2026-02-16,104,Retargeting - Display,105693,4034,865.66
2026-02-17,104,Retargeting - Display,116495,3388,831.15
2026-02-18,104,Retargeting - Display,93593,4900,770.56
2026-02-19,104,Retargeting - Display,81806,2491,661.5
2026-02-20,104,Retargeting - Display,76780,3013,594.0
2026-02-21,104,Retargeting - Display,107145,5486,787.78
2026-02-22,104,Retargeting - Display,56108,1616,595.0
2026-02-23,104,Retargeting - Display,97435,4208,703.16
2026-02-24,104,Retargeting - Display,53313,1750,596.63
2026-02-25,104,Retargeting - Display,108833,3458,871.15
2026-02-26,104,Retargeting - Display,56523,3198,540.47
2026-02-27,104,Retargeting - Display,63171,1949,542.96
2026-02-28,104,Retargeting - Display,78567,2833,583.69
2026-03-01,104,Retargeting - Display,135435,3152,1017.17
2026-03-02,104,Retargeting - Display,95838,5655,1070.37
2026-03-03,104,Retargeting - Display,126705,7155,928.21
2026-03-04,104,Retargeting - Display,85757,2585,934.05
2026-03-05,104,Retargeting - Display,124082,2727,861.81
2026-03-06,104,Retargeting - Display,109158,4162,734.37
2026-03-07,104,Retargeting - Display,125881,5200,948.04
2026-03-08,104,Retargeting - Display,110557,4078,1139.11
2026-03-09,104,Retargeting - Display,116202,5011,805.93
2026-03-10,104,Retargeting - Display,101893,3934,925.41
2026-03-11,104,Retargeting - Display,126180,2985,916.06
2026-03-12,104,Retargeting - Display,136616,6305,1014.14
2026-03-13,104,Retargeting - Display,146299,7999,983.88
2026-03-14,104,Retargeting - Display,111747,6322,900.82
2026-03-15,104,Retargeting - Display,141005,7475,1153.41
2026-03-16,104,Retargeting - Display,144768,7767,1038.02
2026-03-17,104,Retargeting - Display,93275,3049,705.94
2026-03-18,104,Retargeting - Display,91263,3488,1092.66
2026-03-19,104,Retargeting - Display,76841,4334,767.62
2026-03-20,104,Retargeting - Display,65779,1977,724.62
2026-03-21,104,Retargeting - Display,86229,5079,936.29
2026-03-22,104,Retargeting - Display,65598,3791,742.62
2026-03-23,104,Retargeting - Display,84490,3416,800.67
2026-03-24,104,Retargeting - Display,76198,2407,836.25
2026-03-25,104,Retargeting - Display,146411,7915,1199.79
2026-03-26,104,Retargeting - Display,91326,1867,
2026-03-27,104,Retargeting - Display,76399,1567,683.99
2026-03-28,104,Retargeting - Display,71301,2324,870.16
2026-03-29,104,Retargeting - Display,125714,4978,852.84
2026-03-30,104,Retargeting - Display,98926,5758,782.24
2026-03-31,104,Retargeting - Display,92684,2443,890.61
2026-04-01,104,Retargeting - Display,161508,3983,1099.26
2026-04-02,104,Retargeting - Display,163733,7489,1170.56
2026-04-03,104,Retargeting - Display,150632,6602,1080.29
2026-04-04,104,Retargeting - Display,93334,5362,1055.17
2026-04-05,104,Retargeting - Display,144937,6421,
2026-04-06,104,Retargeting - Display,103817,3145,845.71
2026-04-07,104,Retargeting - Display,57329,2919,691.03
2026-04-08,104,Retargeting - Display,101252,2346,963.95
2026-04-09,104,Retargeting - Display,164235,9345,1134.93
2026-04-10,104,Retargeting - Display,115216,6298,769.75
2026-04-11,104,Retargeting - Display,142075,3477,1070.99
2026-04-12,104,Retargeting - Display,147779,5049,1193.36
2026-04-13,104,Retargeting - Display,85036,2414,1006.74
2026-04-14,104,Retargeting - Display,68684,1787,796.9
2026-04-15,104,Retargeting - Display,91992,4504,841.6
2026-04-16,104,Retargeting - Display,108645,3467,863.06
2026-04-17,104,Retargeting - Display,143030,3671,980.85
2026-04-18,104,Retargeting - Display,95924,3725,743.02
2026-04-19,104,Retargeting - Display,107656,5621,1137.14
2026-04-20,104,Retargeting - Display,173990,5297,1190.78
2026-04-21,104,Retargeting - Display,121809,4672,1107.11
2026-04-22,104,Retargeting - Display,83099,4873,877.97
2026-04-23,104,Retargeting - Display,93673,4552,1016.7
2026-04-24,104,Retargeting - Display,95094,4996,886.87
2026-04-25,104,Retargeting - Display,94730,4217,1122.55
2026-04-26,104,Retargeting - Display,81124,2462,792.47
2026-04-27,104,Retargeting - Display,121471,2571,1010.23
2026-04-28,104,Retargeting - Display,86562,3932,768.69
2026-04-29,104,Retargeting - Display,81752,2464,704.92
2026-04-30,104,Retargeting - Display,115299,6768,800.71
2026-05-01,104,Retargeting - Display,125470,3396,998.22
2026-05-02,104,Retargeting - Display,142141,4700,984.08
2026-05-03,104,Retargeting - Display,76342,2110,698.42
2026-05-04,104,Retargeting - Display,78553,2181,793.35
2026-05-05,104,Retargeting - Display,93684,4520,985.26
2026-05-06,104,Retargeting - Display,100831,4609,808.23
2026-05-07,104,Retargeting - Display,115953,4326,1181.46
2026-05-08,104,Retargeting - Display,141174,3527,1093.66
2026-05-09,104,Retargeting - Display,95846,4299,1054.14
2026-05-10,104,Retargeting - Display,95977,2717,823.79
2026-05-11,104,Retargeting - Display,141805,4626,1036.79
2026-05-12,104,Retargeting - Display,94247,5034,713.71
2026-05-13,104,Retargeting - Display,87296,4751,901.74
2026-05-14,104,Retargeting - Display,99499,2291,892.86
2026-05-15,104,Retargeting - Display,142086,3052,976.36
2026-05-16,104,Retargeting - Display,108837,5338,
2026-05-17,104,Retargeting - Display,60499,1843,742.13
2026-05-18,104,Retargeting - Display,73545,3999,777.03
2026-05-19,104,Retargeting - Display,127255,7076,1110.89
2026-05-20,104,Retargeting - Display,118064,6119,1008.16
2026-05-21,104,Retargeting - Display,143252,5909,1111.83
2026-05-22,104,Retargeting - Display,125874,4189,1111.41
2026-05-23,104,Retargeting - Display,67908,3673,781.01
2026-05-24,104,Retargeting - Display,110803,4969,800.43
2026-05-25,104,Retargeting - Display,138740,7388,1219.36
2026-05-26,104,Retargeting - Display,103577,2996,1045.32
2026-05-27,104,Retargeting - Display,145158,7139,1079.21
2026-05-28,104,Retargeting - Display,60914,3062,713.02
2026-05-29,104,Retargeting - Display,157125,4081,1190.87
2026-05-30,104,Retargeting - Display,154512,4998,1193.3
2026-05-31,104,Retargeting - Display,82368,2495,1026.91
2026-06-01,104,Retargeting - Display,69540,2893,839.69
2026-06-02,104,Retargeting - Display,82576,1670,708.69
2026-06-03,104,Retargeting - Display,125976,6964,1216.44
2026-06-04,104,Retargeting - Display,71141,2195,735.29
2026-06-05,104,Retargeting - Display,101575,4800,802.61
2026-06-06,104,Retargeting - Display,97830,5267,1045.1
2026-06-07,104,Retargeting - Display,93223,2318,1032.98
2026-06-08,104,Retargeting - Display,67576,3374,723.2
2026-06-09,104,Retargeting - Display,112970,6061,819.25
2026-06-10,104,Retargeting - Display,114453,3641,1001.31
2026-06-11,104,Retargeting - Display,128951,3102,866.11
2026-06-12,104,Retargeting - Display,117619,4327,1224.91
2026-06-13,104,Retargeting - Display,108940,2190,1218.05
2026-06-14,104,Retargeting - Display,102425,3617,1142.54
2026-06-15,104,Retargeting - Display,75632,1836,854.16
2026-06-16,104,Retargeting - Display,136577,8048,1158.83
2026-06-17,104,Retargeting - Display,65757,1688,708.41
2026-06-18,104,Retargeting - Display,122206,4884,916.21
2026-06-19,104,Retargeting - Display,73370,2790,891.54
2026-06-20,104,Retargeting - Display,138664,5279,1022.14
2026-06-21,104,Retargeting - Display,110824,3042,887.71
2026-06-22,104,Retargeting - Display,58856,1668,718.66
2026-06-23,104,Retargeting - Display,109069,4340,1145.55
2026-06-24,104,Retargeting - Display,73931,2944,709.56
2026-06-25,104,Retargeting - Display,97944,2333,778.12
2026-06-26,104,Retargeting - Display,68197,1459,732.58
2026-06-27,104,Retargeting - Display,98035,5203,967.44
2026-06-28,104,Retargeting - Display,106645,4207,738.73
2026-06-29,104,Retargeting - Display,130076,3357,1205.91
2026-06-30,104,Retargeting - Display,86318,2718,982.35
2026-07-01,104,Retargeting - Display,95530,2550,800.4
2026-07-02,104,Retargeting - Display,77462,3335,786.61
2026-07-03,104,Retargeting - Display,119199,5647,885.33
2026-07-04,104,Retargeting - Display,143556,6020,1117.05
2026-07-05,104,Retargeting - Display,93606,4593,672.84
2026-07-06,104,Retargeting - Display,84829,4489,686.22
2026-07-07,104,Retargeting - Display,82460,3079,716.86
2026-07-08,104,Retargeting - Display,80866,2919,799.32
2026-07-09,104,Retargeting - Display,105128,6104,818.48
2026-07-10,104,Retargeting - Display,110614,3641,1195.99
2026-07-11,104,Retargeting - Display,77105,4076,809.62
2026-07-12,104,Retargeting - Display,66376,1454,698.08
2026-07-13,104,Retargeting - Display,66075,2988,822.04
2026-07-14,104,Retargeting - Display,127344,3033,1140.74
2026-07-15,104,Retargeting - Display,110347,5401,1122.89
2026-07-16,104,Retargeting - Display,98071,5619,934.18
2026-07-17,104,Retargeting - Display,163715,6913,1189.7
2026-07-18,104,Retargeting - Display,146477,3180,1047.45
2026-07-19,104,Retargeting - Display,75408,2633,842.46
2024-07-20,105,YouTube - Awareness,132268,7566,1004.87
2024-07-21,105,YouTube - Awareness,107841,4667,969.22
2024-07-22,105,YouTube - Awareness,177509,9205,1299.62
2024-07-23,105,YouTube - Awareness,188917,11046,1289.92
2024-07-24,105,YouTube - Awareness,136419,5348,916.84
2024-07-25,105,YouTube - Awareness,115581,4895,899.92
2024-07-26,105,YouTube - Awareness,165525,6617,1244.02
2024-07-27,105,YouTube - Awareness,142368,3055,1209.74
2024-07-28,105,YouTube - Awareness,85922,4729,935.85
2024-07-29,105,YouTube - Awareness,136607,3881,1061.78
2024-07-30,105,YouTube - Awareness,144848,7996,1130.48
2024-07-31,105,YouTube - Awareness,101459,5523,923.55
2024-08-01,105,YouTube - Awareness,133634,4238,898.19
2024-08-02,105,YouTube - Awareness,110966,3644,974.82
2024-08-03,105,YouTube - Awareness,101530,2647,926.13
2024-08-04,105,YouTube - Awareness,134008,3866,1298.96
2024-08-05,105,YouTube - Awareness,110505,6160,1118.0
2024-08-06,105,YouTube - Awareness,124103,5527,1188.65
2024-08-07,105,YouTube - Awareness,76867,2288,786.0
2024-08-08,105,YouTube - Awareness,78611,2737,814.9
2024-08-09,105,YouTube - Awareness,70946,1586,885.22
2024-08-10,105,YouTube - Awareness,131535,5765,1293.64
2024-08-11,105,YouTube - Awareness,108245,6327,803.8
2024-08-12,105,YouTube - Awareness,125751,6072,1083.43
2024-08-13,105,YouTube - Awareness,59515,1354,740.1
2024-08-14,105,YouTube - Awareness,129708,6344,
2024-08-15,105,YouTube - Awareness,83615,4274,1018.08
2024-08-16,105,YouTube - Awareness,73006,3594,884.15
2024-08-17,105,YouTube - Awareness,103411,3206,707.91
2024-08-18,105,YouTube - Awareness,144892,3791,1141.51
2024-08-19,105,YouTube - Awareness,103816,4456,715.63
2024-08-20,105,YouTube - Awareness,173933,6158,1309.1
2024-08-21,105,YouTube - Awareness,83560,3734,912.77
2024-08-22,105,YouTube - Awareness,118502,6088,1188.92
2024-08-23,105,YouTube - Awareness,117356,4732,942.94
2024-08-24,105,YouTube - Awareness,99161,4425,851.19
2024-08-25,105,YouTube - Awareness,121207,3795,857.28
2024-08-26,105,YouTube - Awareness,136075,3967,1252.64
2024-08-27,105,YouTube - Awareness,143072,3469,1266.03
2024-08-28,105,YouTube - Awareness,130576,7510,1029.2
2024-08-29,105,YouTube - Awareness,98433,5812,951.96
2024-08-30,105,YouTube - Awareness,91993,5422,833.51
2024-08-31,105,YouTube - Awareness,127564,4548,1257.06
2024-09-01,105,YouTube - Awareness,74758,3881,897.77
2024-09-02,105,YouTube - Awareness,148484,5233,1304.2
2024-09-03,105,YouTube - Awareness,104024,4036,847.4
2024-09-04,105,YouTube - Awareness,113794,5394,1132.74
2024-09-05,105,YouTube - Awareness,95810,2189,1121.46
2024-09-06,105,YouTube - Awareness,116320,4102,971.99
2024-09-07,105,YouTube - Awareness,135282,4273,1221.83
2024-09-08,105,YouTube - Awareness,164000,9433,1252.0
2024-09-09,105,YouTube - Awareness,111499,5250,1086.65
2024-09-10,105,YouTube - Awareness,133375,7333,1281.85
2024-09-11,105,YouTube - Awareness,80199,2627,937.02
2024-09-12,105,YouTube - Awareness,139316,7557,1090.67
2024-09-13,105,YouTube - Awareness,146536,6376,997.84
2024-09-14,105,YouTube - Awareness,103206,4174,850.5
2024-09-15,105,YouTube - Awareness,130472,6362,1231.28
2024-09-16,105,YouTube - Awareness,94003,5071,760.57
2024-09-17,105,YouTube - Awareness,121164,6763,1196.57
2024-09-18,105,YouTube - Awareness,138498,7017,928.49
2024-09-19,105,YouTube - Awareness,134477,5241,1251.19
2024-09-20,105,YouTube - Awareness,97714,2261,716.1
2024-09-21,105,YouTube - Awareness,105099,3611,723.23
2024-09-22,105,YouTube - Awareness,125557,2530,849.91
2024-09-23,105,YouTube - Awareness,93555,3325,724.52
2024-09-24,105,YouTube - Awareness,189760,10808,1304.57
2024-09-25,105,YouTube - Awareness,159870,8483,1186.93
2024-09-26,105,YouTube - Awareness,96834,3225,962.36
2024-09-27,105,YouTube - Awareness,77412,3317,793.31
2024-09-28,105,YouTube - Awareness,90448,3184,730.59
2024-09-29,105,YouTube - Awareness,133742,2955,1003.52
2024-09-30,105,YouTube - Awareness,139093,3128,1247.43
2024-10-01,105,YouTube - Awareness,130311,7443,1240.99
2024-10-02,105,YouTube - Awareness,173240,9954,1194.62
2024-10-03,105,YouTube - Awareness,115456,5876,824.61
2024-10-04,105,YouTube - Awareness,154104,3294,1242.52
2024-10-05,105,YouTube - Awareness,105389,5501,1236.92
2024-10-06,105,YouTube - Awareness,102101,4335,1157.0
2024-10-07,105,YouTube - Awareness,185189,5555,1269.6
2024-10-08,105,YouTube - Awareness,101073,5181,1139.63
2024-10-09,105,YouTube - Awareness,130337,3390,1176.88
2024-10-10,105,YouTube - Awareness,124895,7419,850.82
2024-10-11,105,YouTube - Awareness,124185,6753,904.59
2024-10-12,105,YouTube - Awareness,104413,4539,808.69
2024-10-13,105,YouTube - Awareness,99973,2381,829.19
2024-10-14,105,YouTube - Awareness,100596,5110,746.18
2024-10-15,105,YouTube - Awareness,90374,2972,954.33
2024-10-16,105,YouTube - Awareness,130124,4239,1276.59
2024-10-17,105,YouTube - Awareness,90305,1957,1113.25
2024-10-18,105,YouTube - Awareness,144676,6265,1294.07
2024-10-19,105,YouTube - Awareness,103037,5826,1154.88
2024-10-20,105,YouTube - Awareness,163502,6321,1277.51
2024-10-21,105,YouTube - Awareness,136337,4713,1197.02
2024-10-22,105,YouTube - Awareness,144195,6031,966.49
2024-10-23,105,YouTube - Awareness,78488,2913,766.94
2024-10-24,105,YouTube - Awareness,190083,11003,1270.98
2024-10-25,105,YouTube - Awareness,100879,2935,
2024-10-26,105,YouTube - Awareness,109175,4734,890.27
2024-10-27,105,YouTube - Awareness,80574,4352,744.97
2024-10-28,105,YouTube - Awareness,112438,3802,1027.79
2024-10-29,105,YouTube - Awareness,114458,2672,1081.24
2024-10-30,105,YouTube - Awareness,125558,6133,1000.39
2024-10-31,105,YouTube - Awareness,100872,3002,1129.9
2024-11-01,105,YouTube - Awareness,175390,9369,1857.99
2024-11-02,105,YouTube - Awareness,192924,10541,1381.43
2024-11-03,105,YouTube - Awareness,146818,4385,1371.09
2024-11-04,105,YouTube - Awareness,215958,6749,1856.26
2024-11-05,105,YouTube - Awareness,159761,4302,1169.58
2024-11-06,105,YouTube - Awareness,196984,11308,1384.29
2024-11-07,105,YouTube - Awareness,207508,8385,1693.79
2024-11-08,105,YouTube - Awareness,143840,4255,1339.51
2024-11-09,105,YouTube - Awareness,243808,13492,1690.41
2024-11-10,105,YouTube - Awareness,193948,7684,1382.91
2024-11-11,105,YouTube - Awareness,149631,7239,1455.18
2024-11-12,105,YouTube - Awareness,123098,3680,1385.89
2024-11-13,105,YouTube - Awareness,183101,6439,1823.9
2024-11-14,105,YouTube - Awareness,132002,7549,1428.76
